#eta,sqrt(ADC),correction
0.737500,141.750000,0.056627
0.737500,142.250000,0.056627
0.737500,142.750000,0.056627
0.737500,143.250000,0.056627
0.737500,143.750000,0.056627
0.737500,144.250000,0.056627
0.737500,144.750000,0.056627
0.737500,145.250000,0.056627
0.737500,145.750000,0.056627
0.737500,146.250000,0.056627
0.737500,146.750000,0.056627
0.737500,147.250000,0.056627
0.737500,147.750000,0.056627
0.737500,148.250000,0.056627
0.737500,148.750000,0.056627
0.737500,149.250000,0.056627
0.737500,149.750000,0.056627
0.762500,0.250000,0.051856
0.762500,0.750000,0.051856
0.762500,1.250000,0.051856
0.762500,1.750000,0.051856
0.762500,2.250000,0.051856
0.762500,2.750000,0.051856
0.762500,3.250000,0.051856
0.762500,3.750000,0.051856
0.762500,4.250000,0.051856
0.762500,4.750000,0.051856
0.762500,5.250000,0.051946
0.762500,5.750000,0.052088
0.762500,6.250000,0.052231
0.762500,6.750000,0.052374
0.762500,7.250000,0.052516
0.762500,7.750000,0.052659
0.762500,8.250000,0.052801
0.762500,8.750000,0.052944
0.762500,9.250000,0.053086
0.762500,9.750000,0.053229
0.762500,10.250000,0.053353
0.762500,10.750000,0.053407
0.762500,11.250000,0.053462
0.762500,11.750000,0.053516
0.762500,12.250000,0.053571
0.762500,12.750000,0.053627
0.762500,13.250000,0.053714
0.762500,13.750000,0.053801
0.762500,14.250000,0.053888
0.762500,14.750000,0.053975
0.762500,15.250000,0.054061
0.762500,15.750000,0.054136
0.762500,16.250000,0.054206
0.762500,16.750000,0.054276
0.762500,17.250000,0.054346
0.762500,17.750000,0.054416
0.762500,18.250000,0.054450
0.762500,18.750000,0.054467
0.762500,19.250000,0.054484
0.762500,19.750000,0.054500
0.762500,20.250000,0.054517
0.762500,20.750000,0.054531
0.762500,21.250000,0.054537
0.762500,21.750000,0.054543
0.762500,22.250000,0.054549
0.762500,22.750000,0.054555
0.762500,23.250000,0.054560
0.762500,23.750000,0.054562
0.762500,24.250000,0.054564
0.762500,24.750000,0.054566
0.762500,25.250000,0.054568
0.762500,25.750000,0.054570
0.762500,26.250000,0.054617
0.762500,26.750000,0.054671
0.762500,27.250000,0.054724
0.762500,27.750000,0.054777
0.762500,28.250000,0.054830
0.762500,28.750000,0.054885
0.762500,29.250000,0.054940
0.762500,29.750000,0.054995
0.762500,30.250000,0.055051
0.762500,30.750000,0.055106
0.762500,31.250000,0.055137
0.762500,31.750000,0.055113
0.762500,32.250000,0.055089
0.762500,32.750000,0.055066
0.762500,33.250000,0.055102
0.762500,33.750000,0.055163
0.762500,34.250000,0.055178
0.762500,34.750000,0.055197
0.762500,35.250000,0.055231
0.762500,35.750000,0.055264
0.762500,36.250000,0.055297
0.762500,36.750000,0.055280
0.762500,37.250000,0.055242
0.762500,37.750000,0.055204
0.762500,38.250000,0.055166
0.762500,38.750000,0.055247
0.762500,39.250000,0.055308
0.762500,39.750000,0.055319
0.762500,40.250000,0.055351
0.762500,40.750000,0.055400
0.762500,41.250000,0.055448
0.762500,41.750000,0.055493
0.762500,42.250000,0.055493
0.762500,42.750000,0.055493
0.762500,43.250000,0.055493
0.762500,43.750000,0.055493
0.762500,44.250000,0.055493
0.762500,44.750000,0.055493
0.762500,45.250000,0.055493
0.762500,45.750000,0.055493
0.762500,46.250000,0.055493
0.762500,46.750000,0.055493
0.762500,47.250000,0.055493
0.762500,47.750000,0.055493
0.762500,48.250000,0.055493
0.762500,48.750000,0.055493
0.762500,49.250000,0.055493
0.762500,49.750000,0.055493
0.762500,50.250000,0.055493
0.762500,50.750000,0.055493
0.762500,51.250000,0.055493
0.762500,51.750000,0.055493
0.762500,52.250000,0.055493
0.762500,52.750000,0.055493
0.762500,53.250000,0.055493
0.762500,53.750000,0.055493
0.762500,54.250000,0.055493
0.762500,54.750000,0.055493
0.762500,55.250000,0.055493
0.762500,55.750000,0.055493
0.762500,56.250000,0.055493
0.762500,56.750000,0.055493
0.762500,57.250000,0.055493
0.762500,57.750000,0.055493
0.762500,58.250000,0.055493
0.762500,58.750000,0.055493
0.762500,59.250000,0.055493
0.762500,59.750000,0.055493
0.762500,60.250000,0.055493
0.762500,60.750000,0.055493
0.762500,61.250000,0.055493
0.762500,61.750000,0.055493
0.762500,62.250000,0.055493
0.762500,62.750000,0.055493
0.762500,63.250000,0.055493
0.762500,63.750000,0.055493
0.762500,64.250000,0.055493
0.762500,64.750000,0.055493
0.762500,65.250000,0.055493
0.762500,65.750000,0.055493
0.762500,66.250000,0.055493
0.762500,66.750000,0.055493
0.762500,67.250000,0.055493
0.762500,67.750000,0.055493
0.762500,68.250000,0.055493
0.762500,68.750000,0.055493
0.762500,69.250000,0.055493
0.762500,69.750000,0.055493
0.762500,70.250000,0.055493
0.762500,70.750000,0.055493
0.762500,71.250000,0.055493
0.762500,71.750000,0.055493
0.762500,72.250000,0.055493
0.762500,72.750000,0.055493
0.762500,73.250000,0.055493
0.762500,73.750000,0.055493
0.762500,74.250000,0.055493
0.762500,74.750000,0.055493
0.762500,75.250000,0.055493
0.762500,75.750000,0.055493
0.762500,76.250000,0.055493
0.762500,76.750000,0.055493
0.762500,77.250000,0.055493
0.762500,77.750000,0.055493
0.762500,78.250000,0.055493
0.762500,78.750000,0.055493
0.762500,79.250000,0.055493
0.762500,79.750000,0.055493
0.762500,80.250000,0.055493
0.762500,80.750000,0.055493
0.762500,81.250000,0.055493
0.762500,81.750000,0.055493
0.762500,82.250000,0.055493
0.762500,82.750000,0.055493
0.762500,83.250000,0.055493
0.762500,83.750000,0.055493
0.762500,84.250000,0.055493
0.762500,84.750000,0.055493
0.762500,85.250000,0.055493
0.762500,85.750000,0.055493
0.762500,86.250000,0.055493
0.762500,86.750000,0.055493
0.762500,87.250000,0.055493
0.762500,87.750000,0.055493
0.762500,88.250000,0.055493
0.762500,88.750000,0.055493
0.762500,89.250000,0.055493
0.762500,89.750000,0.055493
0.762500,90.250000,0.055493
0.762500,90.750000,0.055493
0.762500,91.250000,0.055493
0.762500,91.750000,0.055493
0.762500,92.250000,0.055493
0.762500,92.750000,0.055493
0.762500,93.250000,0.055493
0.762500,93.750000,0.055493
0.762500,94.250000,0.055493
0.762500,94.750000,0.055493
0.762500,95.250000,0.055493
0.762500,95.750000,0.055493
0.762500,96.250000,0.055493
0.762500,96.750000,0.055493
0.762500,97.250000,0.055493
0.762500,97.750000,0.055493
0.762500,98.250000,0.055493
0.762500,98.750000,0.055493
0.762500,99.250000,0.055493
0.762500,99.750000,0.055493
0.762500,100.250000,0.055493
0.762500,100.750000,0.055493
0.762500,101.250000,0.055493
0.762500,101.750000,0.055493
0.762500,102.250000,0.055493
0.762500,102.750000,0.055493
0.762500,103.250000,0.055493
0.762500,103.750000,0.055493
0.762500,104.250000,0.055493
0.762500,104.750000,0.055493
0.762500,105.250000,0.055493
0.762500,105.750000,0.055493
0.762500,106.250000,0.055493
0.762500,106.750000,0.055493
0.762500,107.250000,0.055493
0.762500,107.750000,0.055493
0.762500,108.250000,0.055493
0.762500,108.750000,0.055493
0.762500,109.250000,0.055493
0.762500,109.750000,0.055493
0.762500,110.250000,0.055493
0.762500,110.750000,0.055493
0.762500,111.250000,0.055493
0.762500,111.750000,0.055493
0.762500,112.250000,0.055493
0.762500,112.750000,0.055493
0.762500,113.250000,0.055493
0.762500,113.750000,0.055493
0.762500,114.250000,0.055493
0.762500,114.750000,0.055493
0.762500,115.250000,0.055493
0.762500,115.750000,0.055493
0.762500,116.250000,0.055493
0.762500,116.750000,0.055493
0.762500,117.250000,0.055493
0.762500,117.750000,0.055493
0.762500,118.250000,0.055493
0.762500,118.750000,0.055493
0.762500,119.250000,0.055493
0.762500,119.750000,0.055493
0.762500,120.250000,0.055493
0.762500,120.750000,0.055493
0.762500,121.250000,0.055493
0.762500,121.750000,0.055493
0.762500,122.250000,0.055493
0.762500,122.750000,0.055493
0.762500,123.250000,0.055493
0.762500,123.750000,0.055493
0.762500,124.250000,0.055493
0.762500,124.750000,0.055493
0.762500,125.250000,0.055493
0.762500,125.750000,0.055493
0.762500,126.250000,0.055493
0.762500,126.750000,0.055493
0.762500,127.250000,0.055493
0.762500,127.750000,0.055493
0.762500,128.250000,0.055493
0.762500,128.750000,0.055493
0.762500,129.250000,0.055493
0.762500,129.750000,0.055493
0.762500,130.250000,0.055493
0.762500,130.750000,0.055493
0.762500,131.250000,0.055493
0.762500,131.750000,0.055493
0.762500,132.250000,0.055493
0.762500,132.750000,0.055493
0.762500,133.250000,0.055493
0.762500,133.750000,0.055493
0.762500,134.250000,0.055493
0.762500,134.750000,0.055493
0.762500,135.250000,0.055493
0.762500,135.750000,0.055493
0.762500,136.250000,0.055493
0.762500,136.750000,0.055493
0.762500,137.250000,0.055493
0.762500,137.750000,0.055493
0.762500,138.250000,0.055493
0.762500,138.750000,0.055493
0.762500,139.250000,0.055493
0.762500,139.750000,0.055493
0.762500,140.250000,0.055493
0.762500,140.750000,0.055493
0.762500,141.250000,0.055493
0.762500,141.750000,0.055493
0.762500,142.250000,0.055493
0.762500,142.750000,0.055493
0.762500,143.250000,0.055493
0.762500,143.750000,0.055493
0.762500,144.250000,0.055493
0.762500,144.750000,0.055493
0.762500,145.250000,0.055493
0.762500,145.750000,0.055493
0.762500,146.250000,0.055493
0.762500,146.750000,0.055493
0.762500,147.250000,0.055493
0.762500,147.750000,0.055493
0.762500,148.250000,0.055493
0.762500,148.750000,0.055493
0.762500,149.250000,0.055493
0.762500,149.750000,0.055493
0.787500,0.250000,0.049718
0.787500,0.750000,0.049718
0.787500,1.250000,0.049718
0.787500,1.750000,0.049718
0.787500,2.250000,0.049718
0.787500,2.750000,0.049718
0.787500,3.250000,0.049718
0.787500,3.750000,0.049718
0.787500,4.250000,0.049718
0.787500,4.750000,0.049718
0.787500,5.250000,0.049758
0.787500,5.750000,0.049956
0.787500,6.250000,0.050154
0.787500,6.750000,0.050351
0.787500,7.250000,0.050549
0.787500,7.750000,0.050747
0.787500,8.250000,0.050944
0.787500,8.750000,0.051142
0.787500,9.250000,0.051340
0.787500,9.750000,0.051537
0.787500,10.250000,0.051735
0.787500,10.750000,0.051860
0.787500,11.250000,0.051939
0.787500,11.750000,0.052017
0.787500,12.250000,0.052096
0.787500,12.750000,0.052175
0.787500,13.250000,0.052282
0.787500,13.750000,0.052431
0.787500,14.250000,0.052581
0.787500,14.750000,0.052731
0.787500,15.250000,0.052880
0.787500,15.750000,0.053016
0.787500,16.250000,0.053062
0.787500,16.750000,0.053109
0.787500,17.250000,0.053155
0.787500,17.750000,0.053202
0.787500,18.250000,0.053248
0.787500,18.750000,0.053267
0.787500,19.250000,0.053281
0.787500,19.750000,0.053296
0.787500,20.250000,0.053310
0.787500,20.750000,0.053325
0.787500,21.250000,0.053338
0.787500,21.750000,0.053347
0.787500,22.250000,0.053356
0.787500,22.750000,0.053364
0.787500,23.250000,0.053373
0.787500,23.750000,0.053380
0.787500,24.250000,0.053376
0.787500,24.750000,0.053371
0.787500,25.250000,0.053367
0.787500,25.750000,0.053362
0.787500,26.250000,0.053357
0.787500,26.750000,0.053398
0.787500,27.250000,0.053457
0.787500,27.750000,0.053517
0.787500,28.250000,0.053576
0.787500,28.750000,0.053635
0.787500,29.250000,0.053687
0.787500,29.750000,0.053729
0.787500,30.250000,0.053760
0.787500,30.750000,0.053784
0.787500,31.250000,0.053808
0.787500,31.750000,0.053832
0.787500,32.250000,0.053849
0.787500,32.750000,0.053864
0.787500,33.250000,0.053879
0.787500,33.750000,0.053899
0.787500,34.250000,0.053932
0.787500,34.750000,0.053953
0.787500,35.250000,0.053962
0.787500,35.750000,0.053968
0.787500,36.250000,0.053972
0.787500,36.750000,0.053977
0.787500,37.250000,0.053982
0.787500,37.750000,0.053992
0.787500,38.250000,0.054003
0.787500,38.750000,0.054014
0.787500,39.250000,0.054038
0.787500,39.750000,0.054087
0.787500,40.250000,0.054115
0.787500,40.750000,0.054130
0.787500,41.250000,0.054138
0.787500,41.750000,0.054144
0.787500,42.250000,0.054151
0.787500,42.750000,0.054157
0.787500,43.250000,0.054157
0.787500,43.750000,0.054157
0.787500,44.250000,0.054157
0.787500,44.750000,0.054157
0.787500,45.250000,0.054157
0.787500,45.750000,0.054157
0.787500,46.250000,0.054157
0.787500,46.750000,0.054157
0.787500,47.250000,0.054157
0.787500,47.750000,0.054157
0.787500,48.250000,0.054157
0.787500,48.750000,0.054157
0.787500,49.250000,0.054157
0.787500,49.750000,0.054157
0.787500,50.250000,0.054157
0.787500,50.750000,0.054157
0.787500,51.250000,0.054157
0.787500,51.750000,0.054157
0.787500,52.250000,0.054157
0.787500,52.750000,0.054157
0.787500,53.250000,0.054157
0.787500,53.750000,0.054157
0.787500,54.250000,0.054157
0.787500,54.750000,0.054157
0.787500,55.250000,0.054157
0.787500,55.750000,0.054157
0.787500,56.250000,0.054157
0.787500,56.750000,0.054157
0.787500,57.250000,0.054157
0.787500,57.750000,0.054157
0.787500,58.250000,0.054157
0.787500,58.750000,0.054157
0.787500,59.250000,0.054157
0.787500,59.750000,0.054157
0.787500,60.250000,0.054157
0.787500,60.750000,0.054157
0.787500,61.250000,0.054157
0.787500,61.750000,0.054157
0.787500,62.250000,0.054157
0.787500,62.750000,0.054157
0.787500,63.250000,0.054157
0.787500,63.750000,0.054157
0.787500,64.250000,0.054157
0.787500,64.750000,0.054157
0.787500,65.250000,0.054157
0.787500,65.750000,0.054157
0.787500,66.250000,0.054157
0.787500,66.750000,0.054157
0.787500,67.250000,0.054157
0.787500,67.750000,0.054157
0.787500,68.250000,0.054157
0.787500,68.750000,0.054157
0.787500,69.250000,0.054157
0.787500,69.750000,0.054157
0.787500,70.250000,0.054157
0.787500,70.750000,0.054157
0.787500,71.250000,0.054157
0.787500,71.750000,0.054157
0.787500,72.250000,0.054157
0.787500,72.750000,0.054157
0.787500,73.250000,0.054157
0.787500,73.750000,0.054157
0.787500,74.250000,0.054157
0.787500,74.750000,0.054157
0.787500,75.250000,0.054157
0.787500,75.750000,0.054157
0.787500,76.250000,0.054157
0.787500,76.750000,0.054157
0.787500,77.250000,0.054157
0.787500,77.750000,0.054157
0.787500,78.250000,0.054157
0.787500,78.750000,0.054157
0.787500,79.250000,0.054157
0.787500,79.750000,0.054157
0.787500,80.250000,0.054157
0.787500,80.750000,0.054157
0.787500,81.250000,0.054157
0.787500,81.750000,0.054157
0.787500,82.250000,0.054157
0.787500,82.750000,0.054157
0.787500,83.250000,0.054157
0.787500,83.750000,0.054157
0.787500,84.250000,0.054157
0.787500,84.750000,0.054157
0.787500,85.250000,0.054157
0.787500,85.750000,0.054157
0.787500,86.250000,0.054157
0.787500,86.750000,0.054157
0.787500,87.250000,0.054157
0.787500,87.750000,0.054157
0.787500,88.250000,0.054157
0.787500,88.750000,0.054157
0.787500,89.250000,0.054157
0.787500,89.750000,0.054157
0.787500,90.250000,0.054157
0.787500,90.750000,0.054157
0.787500,91.250000,0.054157
0.787500,91.750000,0.054157
0.787500,92.250000,0.054157
0.787500,92.750000,0.054157
0.787500,93.250000,0.054157
0.787500,93.750000,0.054157
0.787500,94.250000,0.054157
0.787500,94.750000,0.054157
0.787500,95.250000,0.054157
0.787500,95.750000,0.054157
0.787500,96.250000,0.054157
0.787500,96.750000,0.054157
0.787500,97.250000,0.054157
0.787500,97.750000,0.054157
0.787500,98.250000,0.054157
0.787500,98.750000,0.054157
0.787500,99.250000,0.054157
0.787500,99.750000,0.054157
0.787500,100.250000,0.054157
0.787500,100.750000,0.054157
0.787500,101.250000,0.054157
0.787500,101.750000,0.054157
0.787500,102.250000,0.054157
0.787500,102.750000,0.054157
0.787500,103.250000,0.054157
0.787500,103.750000,0.054157
0.787500,104.250000,0.054157
0.787500,104.750000,0.054157
0.787500,105.250000,0.054157
0.787500,105.750000,0.054157
0.787500,106.250000,0.054157
0.787500,106.750000,0.054157
0.787500,107.250000,0.054157
0.787500,107.750000,0.054157
0.787500,108.250000,0.054157
0.787500,108.750000,0.054157
0.787500,109.250000,0.054157
0.787500,109.750000,0.054157
0.787500,110.250000,0.054157
0.787500,110.750000,0.054157
0.787500,111.250000,0.054157
0.787500,111.750000,0.054157
0.787500,112.250000,0.054157
0.787500,112.750000,0.054157
0.787500,113.250000,0.054157
0.787500,113.750000,0.054157
0.787500,114.250000,0.054157
0.787500,114.750000,0.054157
0.787500,115.250000,0.054157
0.787500,115.750000,0.054157
0.787500,116.250000,0.054157
0.787500,116.750000,0.054157
0.787500,117.250000,0.054157
0.787500,117.750000,0.054157
0.787500,118.250000,0.054157
0.787500,118.750000,0.054157
0.787500,119.250000,0.054157
0.787500,119.750000,0.054157
0.787500,120.250000,0.054157
0.787500,120.750000,0.054157
0.787500,121.250000,0.054157
0.787500,121.750000,0.054157
0.787500,122.250000,0.054157
0.787500,122.750000,0.054157
0.787500,123.250000,0.054157
0.787500,123.750000,0.054157
0.787500,124.250000,0.054157
0.787500,124.750000,0.054157
0.787500,125.250000,0.054157
0.787500,125.750000,0.054157
0.787500,126.250000,0.054157
0.787500,126.750000,0.054157
0.787500,127.250000,0.054157
0.787500,127.750000,0.054157
0.787500,128.250000,0.054157
0.787500,128.750000,0.054157
0.787500,129.250000,0.054157
0.787500,129.750000,0.054157
0.787500,130.250000,0.054157
0.787500,130.750000,0.054157
0.787500,131.250000,0.054157
0.787500,131.750000,0.054157
0.787500,132.250000,0.054157
0.787500,132.750000,0.054157
0.787500,133.250000,0.054157
0.787500,133.750000,0.054157
0.787500,134.250000,0.054157
0.787500,134.750000,0.054157
0.787500,135.250000,0.054157
0.787500,135.750000,0.054157
0.787500,136.250000,0.054157
0.787500,136.750000,0.054157
0.787500,137.250000,0.054157
0.787500,137.750000,0.054157
0.787500,138.250000,0.054157
0.787500,138.750000,0.054157
0.787500,139.250000,0.054157
0.787500,139.750000,0.054157
0.787500,140.250000,0.054157
0.787500,140.750000,0.054157
0.787500,141.250000,0.054157
0.787500,141.750000,0.054157
0.787500,142.250000,0.054157
0.787500,142.750000,0.054157
0.787500,143.250000,0.054157
0.787500,143.750000,0.054157
0.787500,144.250000,0.054157
0.787500,144.750000,0.054157
0.787500,145.250000,0.054157
0.787500,145.750000,0.054157
0.787500,146.250000,0.054157
0.787500,146.750000,0.054157
0.787500,147.250000,0.054157
0.787500,147.750000,0.054157
0.787500,148.250000,0.054157
0.787500,148.750000,0.054157
0.787500,149.250000,0.054157
0.787500,149.750000,0.054157
0.812500,0.250000,0.047750
0.812500,0.750000,0.047750
0.812500,1.250000,0.047750
0.812500,1.750000,0.047750
0.812500,2.250000,0.047750
0.812500,2.750000,0.047750
0.812500,3.250000,0.047750
0.812500,3.750000,0.047750
0.812500,4.250000,0.047750
0.812500,4.750000,0.047750
0.812500,5.250000,0.047750
0.812500,5.750000,0.047891
0.812500,6.250000,0.048071
0.812500,6.750000,0.048251
0.812500,7.250000,0.048432
0.812500,7.750000,0.048612
0.812500,8.250000,0.048848
0.812500,8.750000,0.049152
0.812500,9.250000,0.049457
0.812500,9.750000,0.049761
0.812500,10.250000,0.050066
0.812500,10.750000,0.050367
0.812500,11.250000,0.050488
0.812500,11.750000,0.050609
0.812500,12.250000,0.050730
0.812500,12.750000,0.050851
0.812500,13.250000,0.050972
0.812500,13.750000,0.051144
0.812500,14.250000,0.051330
0.812500,14.750000,0.051516
0.812500,15.250000,0.051702
0.812500,15.750000,0.051888
0.812500,16.250000,0.051992
0.812500,16.750000,0.052018
0.812500,17.250000,0.052045
0.812500,17.750000,0.052071
0.812500,18.250000,0.052098
0.812500,18.750000,0.052123
0.812500,19.250000,0.052136
0.812500,19.750000,0.052148
0.812500,20.250000,0.052160
0.812500,20.750000,0.052172
0.812500,21.250000,0.052184
0.812500,21.750000,0.052192
0.812500,22.250000,0.052191
0.812500,22.750000,0.052190
0.812500,23.250000,0.052189
0.812500,23.750000,0.052189
0.812500,24.250000,0.052188
0.812500,24.750000,0.052189
0.812500,25.250000,0.052190
0.812500,25.750000,0.052191
0.812500,26.250000,0.052192
0.812500,26.750000,0.052193
0.812500,27.250000,0.052217
0.812500,27.750000,0.052259
0.812500,28.250000,0.052301
0.812500,28.750000,0.052343
0.812500,29.250000,0.052368
0.812500,29.750000,0.052392
0.812500,30.250000,0.052385
0.812500,30.750000,0.052382
0.812500,31.250000,0.052438
0.812500,31.750000,0.052495
0.812500,32.250000,0.052551
0.812500,32.750000,0.052593
0.812500,33.250000,0.052602
0.812500,33.750000,0.052610
0.812500,34.250000,0.052619
0.812500,34.750000,0.052625
0.812500,35.250000,0.052629
0.812500,35.750000,0.052609
0.812500,36.250000,0.052581
0.812500,36.750000,0.052607
0.812500,37.250000,0.052646
0.812500,37.750000,0.052685
0.812500,38.250000,0.052721
0.812500,38.750000,0.052736
0.812500,39.250000,0.052750
0.812500,39.750000,0.052765
0.812500,40.250000,0.052776
0.812500,40.750000,0.052782
0.812500,41.250000,0.052775
0.812500,41.750000,0.052758
0.812500,42.250000,0.052775
0.812500,42.750000,0.052811
0.812500,43.250000,0.052847
0.812500,43.750000,0.052883
0.812500,44.250000,0.052884
0.812500,44.750000,0.052884
0.812500,45.250000,0.052884
0.812500,45.750000,0.052884
0.812500,46.250000,0.052884
0.812500,46.750000,0.052884
0.812500,47.250000,0.052884
0.812500,47.750000,0.052884
0.812500,48.250000,0.052884
0.812500,48.750000,0.052884
0.812500,49.250000,0.052884
0.812500,49.750000,0.052884
0.812500,50.250000,0.052884
0.812500,50.750000,0.052884
0.812500,51.250000,0.052884
0.812500,51.750000,0.052884
0.812500,52.250000,0.052884
0.812500,52.750000,0.052884
0.812500,53.250000,0.052884
0.812500,53.750000,0.052884
0.812500,54.250000,0.052884
0.812500,54.750000,0.052884
0.812500,55.250000,0.052884
0.812500,55.750000,0.052884
0.812500,56.250000,0.052884
0.812500,56.750000,0.052884
0.812500,57.250000,0.052884
0.812500,57.750000,0.052884
0.812500,58.250000,0.052884
0.812500,58.750000,0.052884
0.812500,59.250000,0.052884
0.812500,59.750000,0.052884
0.812500,60.250000,0.052884
0.812500,60.750000,0.052884
0.812500,61.250000,0.052884
0.812500,61.750000,0.052884
0.812500,62.250000,0.052884
0.812500,62.750000,0.052884
0.812500,63.250000,0.052884
0.812500,63.750000,0.052884
0.812500,64.250000,0.052884
0.812500,64.750000,0.052884
0.812500,65.250000,0.052884
0.812500,65.750000,0.052884
0.812500,66.250000,0.052884
0.812500,66.750000,0.052884
0.812500,67.250000,0.052884
0.812500,67.750000,0.052884
0.812500,68.250000,0.052884
0.812500,68.750000,0.052884
0.812500,69.250000,0.052884
0.812500,69.750000,0.052884
0.812500,70.250000,0.052884
0.812500,70.750000,0.052884
0.812500,71.250000,0.052884
0.812500,71.750000,0.052884
0.812500,72.250000,0.052884
0.812500,72.750000,0.052884
0.812500,73.250000,0.052884
0.812500,73.750000,0.052884
0.812500,74.250000,0.052884
0.812500,74.750000,0.052884
0.812500,75.250000,0.052884
0.812500,75.750000,0.052884
0.812500,76.250000,0.052884
0.812500,76.750000,0.052884
0.812500,77.250000,0.052884
0.812500,77.750000,0.052884
0.812500,78.250000,0.052884
0.812500,78.750000,0.052884
0.812500,79.250000,0.052884
0.812500,79.750000,0.052884
0.812500,80.250000,0.052884
0.812500,80.750000,0.052884
0.812500,81.250000,0.052884
0.812500,81.750000,0.052884
0.812500,82.250000,0.052884
0.812500,82.750000,0.052884
0.812500,83.250000,0.052884
0.812500,83.750000,0.052884
0.812500,84.250000,0.052884
0.812500,84.750000,0.052884
0.812500,85.250000,0.052884
0.812500,85.750000,0.052884
0.812500,86.250000,0.052884
0.812500,86.750000,0.052884
0.812500,87.250000,0.052884
0.812500,87.750000,0.052884
0.812500,88.250000,0.052884
0.812500,88.750000,0.052884
0.812500,89.250000,0.052884
0.812500,89.750000,0.052884
0.812500,90.250000,0.052884
0.812500,90.750000,0.052884
0.812500,91.250000,0.052884
0.812500,91.750000,0.052884
0.812500,92.250000,0.052884
0.812500,92.750000,0.052884
0.812500,93.250000,0.052884
0.812500,93.750000,0.052884
0.812500,94.250000,0.052884
0.812500,94.750000,0.052884
0.812500,95.250000,0.052884
0.812500,95.750000,0.052884
0.812500,96.250000,0.052884
0.812500,96.750000,0.052884
0.812500,97.250000,0.052884
0.812500,97.750000,0.052884
0.812500,98.250000,0.052884
0.812500,98.750000,0.052884
0.812500,99.250000,0.052884
0.812500,99.750000,0.052884
0.812500,100.250000,0.052884
0.812500,100.750000,0.052884
0.812500,101.250000,0.052884
0.812500,101.750000,0.052884
0.812500,102.250000,0.052884
0.812500,102.750000,0.052884
0.812500,103.250000,0.052884
0.812500,103.750000,0.052884
0.812500,104.250000,0.052884
0.812500,104.750000,0.052884
0.812500,105.250000,0.052884
0.812500,105.750000,0.052884
0.812500,106.250000,0.052884
0.812500,106.750000,0.052884
0.812500,107.250000,0.052884
0.812500,107.750000,0.052884
0.812500,108.250000,0.052884
0.812500,108.750000,0.052884
0.812500,109.250000,0.052884
0.812500,109.750000,0.052884
0.812500,110.250000,0.052884
0.812500,110.750000,0.052884
0.812500,111.250000,0.052884
0.812500,111.750000,0.052884
0.812500,112.250000,0.052884
0.812500,112.750000,0.052884
0.812500,113.250000,0.052884
0.812500,113.750000,0.052884
0.812500,114.250000,0.052884
0.812500,114.750000,0.052884
0.812500,115.250000,0.052884
0.812500,115.750000,0.052884
0.812500,116.250000,0.052884
0.812500,116.750000,0.052884
0.812500,117.250000,0.052884
0.812500,117.750000,0.052884
0.812500,118.250000,0.052884
0.812500,118.750000,0.052884
0.812500,119.250000,0.052884
0.812500,119.750000,0.052884
0.812500,120.250000,0.052884
0.812500,120.750000,0.052884
0.812500,121.250000,0.052884
0.812500,121.750000,0.052884
0.812500,122.250000,0.052884
0.812500,122.750000,0.052884
0.812500,123.250000,0.052884
0.812500,123.750000,0.052884
0.812500,124.250000,0.052884
0.812500,124.750000,0.052884
0.812500,125.250000,0.052884
0.812500,125.750000,0.052884
0.812500,126.250000,0.052884
0.812500,126.750000,0.052884
0.812500,127.250000,0.052884
0.812500,127.750000,0.052884
0.812500,128.250000,0.052884
0.812500,128.750000,0.052884
0.812500,129.250000,0.052884
0.812500,129.750000,0.052884
0.812500,130.250000,0.052884
0.812500,130.750000,0.052884
0.812500,131.250000,0.052884
0.812500,131.750000,0.052884
0.812500,132.250000,0.052884
0.812500,132.750000,0.052884
0.812500,133.250000,0.052884
0.812500,133.750000,0.052884
0.812500,134.250000,0.052884
0.812500,134.750000,0.052884
0.812500,135.250000,0.052884
0.812500,135.750000,0.052884
0.812500,136.250000,0.052884
0.812500,136.750000,0.052884
0.812500,137.250000,0.052884
0.812500,137.750000,0.052884
0.812500,138.250000,0.052884
0.812500,138.750000,0.052884
0.812500,139.250000,0.052884
0.812500,139.750000,0.052884
0.812500,140.250000,0.052884
0.812500,140.750000,0.052884
0.812500,141.250000,0.052884
0.812500,141.750000,0.052884
0.812500,142.250000,0.052884
0.812500,142.750000,0.052884
0.812500,143.250000,0.052884
0.812500,143.750000,0.052884
0.812500,144.250000,0.052884
0.812500,144.750000,0.052884
0.812500,145.250000,0.052884
0.812500,145.750000,0.052884
0.812500,146.250000,0.052884
0.812500,146.750000,0.052884
0.812500,147.250000,0.052884
0.812500,147.750000,0.052884
0.812500,148.250000,0.052884
0.812500,148.750000,0.052884
0.812500,149.250000,0.052884
0.812500,149.750000,0.052884
0.837500,0.250000,0.045613
0.837500,0.750000,0.045613
0.837500,1.250000,0.045613
0.837500,1.750000,0.045613
0.837500,2.250000,0.045613
0.837500,2.750000,0.045613
0.837500,3.250000,0.045613
0.837500,3.750000,0.045613
0.837500,4.250000,0.045613
0.837500,4.750000,0.045613
0.837500,5.250000,0.045613
0.837500,5.750000,0.045667
0.837500,6.250000,0.045862
0.837500,6.750000,0.046057
0.837500,7.250000,0.046252
